#{"t_start": 1739789484.652424, "env_id": "None"}
r,l,t
-177.000981,700,5881.307488
-176.22099,700,5895.094131
-328.72673,700,5908.62635
-214.396948,700,5922.384921
-244.496747,700,5936.247444
-197.595665,700,5950.000091
-283.520599,700,5962.8379
-242.476221,700,5976.555272
-172.789494,700,5990.217837
-188.383686,700,6003.822786
-316.114239,700,6017.506368
-174.366996,700,6031.201466
-171.111203,700,6044.784549
-180.145949,700,6058.467598
-268.643978,700,6071.216001
-292.522324,700,6084.635936
-254.858822,700,6098.184557
-224.906667,700,6111.622973
-289.453032,700,6124.758043
-292.443322,700,6137.678882
-158.808911,700,6151.314719
-237.314736,700,6164.288133
-329.148465,700,6177.681642
-323.366654,700,6191.277222
-234.57061,700,6205.048599
-340.681335,700,6218.554849
-269.327307,700,6232.195524
-191.825661,700,6245.748778
-200.373286,700,6259.339577
-160.056973,700,6272.721236
-245.949763,700,6286.577839
-237.236639,700,6299.929825
-166.934572,700,6313.474657
-285.864554,700,6326.993937
-302.896453,700,6340.551907
-298.529171,700,6354.085492
-197.121895,700,6367.838943
-309.719324,700,6381.421858
-249.785443,700,6395.011276
-227.913492,700,6408.101524
-280.343414,700,6421.89041
-317.793686,700,6435.489366
-178.663256,700,6449.433993
-240.781519,700,6462.681165
493.513035,28,6463.241643
-216.840346,700,6476.961943
-258.221261,700,6490.390899
-281.462226,700,6504.154543
-211.194706,700,6517.87741
-155.359798,700,6531.367895
-255.346219,700,6544.940925
-164.750904,700,6558.477361
-252.135264,700,6572.246316
-216.796671,700,6585.93583
498.65632,6,6586.058531
-227.091381,700,6600.072311
-324.461677,700,6613.812497
-242.939138,700,6627.55084
-336.511976,700,6641.17007
-216.031654,700,6654.162789
-186.818489,700,6667.692982
-312.916053,700,6681.255651
-297.527388,700,6694.855248
-241.53473,700,6708.444849
-223.363011,700,6721.456356
-242.263226,700,6734.163847
-123.737244,700,6747.29925
-205.222351,700,6760.412376
-237.192562,700,6774.206449
-155.282022,700,6787.765036
-226.665198,700,6800.995625
-136.05696,700,6814.186107
-136.93053,700,6827.281006
-202.035057,700,6840.568316
-363.13981,700,6853.806562
-204.051329,700,6867.589361
-292.64224,700,6881.008089
-254.337126,700,6894.562994
-167.781538,700,6907.943743
-242.209432,700,6920.927356
-298.216311,700,6934.619513
-192.439569,700,6948.12309
-297.025797,700,6961.873454
-280.906795,700,6974.939928
-295.067884,700,6988.724349
-153.404367,700,7002.485053
469.540299,140,7005.282928
-255.067715,700,7018.895609
-205.301512,700,7032.442346
-220.462019,700,7046.322774
-149.929138,700,7059.443419
-302.772728,700,7072.969291
-203.862328,700,7086.641792
-275.685959,700,7100.174538
-348.030808,700,7113.7949
-322.411263,700,7127.601536
-267.931487,700,7141.191242
-297.443885,700,7154.934521
-253.694159,700,7168.913486
-286.280831,700,7182.68952
