#{"t_start": 1739428443.0292413, "env_id": "None"}
r,l,t
-208.22455,9,71.119106
25.735297,7,71.253733
-203.522948,10,71.425077
-203.312964,10,71.603075
-208.393994,11,71.786646
-203.389545,8,71.925674
25.985925,9,72.093716
-206.517314,12,72.303613
23.589854,9,72.470401
25.001758,10,72.652839
-210.871002,12,72.851457
-204.732862,8,72.989596
-203.029909,9,73.142041
-207.411803,14,73.37442
-202.427809,9,73.528056
-211.279742,13,73.743975
-204.721527,8,73.889421
-204.258581,8,74.027956
-209.050049,17,74.317222
27.296876,5,74.421494
-208.002327,10,74.590865
-206.08406,8,74.733311
-209.306321,9,74.887623
-202.863673,9,75.046142
-204.43688,8,75.187967
-209.18377,8,75.329074
-205.567807,9,75.484153
-209.569364,13,75.702062
-204.14612,11,75.895282
-203.266445,9,76.050052
-206.309985,9,76.20299
-204.779661,9,76.360414
-208.240376,19,76.692017
-203.189228,9,76.845022
-204.374399,10,77.023015
-204.211453,10,77.192533
-204.251912,10,77.372108
-205.104452,5,77.501464
26.898308,10,77.686594
-204.077196,10,77.858058
-210.502601,11,78.044057
-205.236284,10,78.212597
-203.455908,9,78.368074
-202.934373,9,78.526306
-206.908114,16,78.878821
-202.929884,9,79.031964
-203.126707,8,79.172657
-208.386869,10,79.340606
-209.84988,12,79.539035
-202.717676,8,79.683015
-205.192266,9,79.842445
27.855202,5,79.943899
-207.987893,14,80.173132
28.731767,3,80.240447
-203.711039,8,80.385808
-205.548532,12,80.589121
-173.175245,8,80.729392
-173.954482,8,80.874851
-204.104049,8,81.014318
-207.53092,14,81.253299
-203.42254,10,81.422705
-209.889036,11,81.611409
-204.237578,8,81.754931
-204.071777,8,81.900599
-205.117571,8,82.048059
-207.135429,8,82.186786
28.875353,3,82.255859
-211.019798,14,82.490436
-204.701547,8,82.673152
-209.166997,8,82.814204
-205.300473,13,83.033646
-203.295437,9,83.191824
24.900699,6,83.308206
-203.546456,11,83.499264
28.314819,3,83.611461
25.310818,10,83.79453
-204.49622,12,84.006778
-205.702329,8,84.145309
-204.195266,8,84.286158
-204.05108,10,84.457137
-208.514213,14,84.691898
-207.940962,9,84.845033
-205.897914,15,85.09498
-204.513875,8,85.233393
-205.758871,9,85.389533
-203.425019,8,85.530605
-205.490485,11,85.723002
-208.828664,9,85.874876
-204.398875,9,86.028643
-207.786249,10,86.195539
25.797593,8,86.351207
-206.736823,10,86.519051
-208.875614,10,86.687539
24.408807,8,86.841097
-204.060782,10,87.011536
-205.547697,11,87.20015
-205.945206,10,87.373882
-204.048278,8,87.519023
-204.803308,9,87.675874
-207.838842,16,87.947721
-208.574875,9,88.144543
-205.41809,10,88.320681
-208.736521,8,88.467073
-174.989277,9,88.622596
-203.838082,11,88.81727
-209.028023,12,89.020661
-202.921212,9,89.214884
-208.992321,10,89.384519
-207.416142,11,89.564317
-203.871731,9,89.718543
-203.415128,9,89.870565
-203.678822,8,90.013869
-207.73382,10,90.18267
-210.470499,10,90.350264
-205.611274,8,90.491408
-204.285599,9,90.648574
-202.933999,8,90.789856
-206.624391,8,90.930556
-204.494316,8,91.074064
23.742062,6,91.191256
-209.225756,9,91.349164
-204.606176,9,91.50316
-202.855814,8,91.648646
-206.573703,8,91.789648
-203.190014,10,91.963962
-173.103711,10,92.14408
-207.943431,8,92.284613
23.703669,9,92.449242
-204.110781,8,92.594381
27.250277,6,92.707742
-204.249123,10,92.88306
-202.500841,8,93.023075
-211.09083,9,93.17519
-208.6543,14,93.408477
-205.171997,11,93.599392
-206.544991,10,93.77316
26.918861,6,93.889664
-206.343399,8,94.031962
-207.858525,10,94.204787
-204.864566,9,94.356915
-203.999083,9,94.516451
27.912203,5,94.616762
-209.171292,8,94.758779
29.400697,2,94.808486
-209.556168,10,94.981095
-202.759446,8,95.132548
-202.771861,8,95.2771
-204.117894,8,95.4282
-205.417084,12,95.634063
-173.589188,8,95.778146
-203.67142,9,95.930614
-204.962453,8,96.06896
-205.040322,10,96.240501
-203.359971,8,96.386913
-206.325064,10,96.604895
-206.364945,12,96.812294
-203.789715,8,96.957169
-203.385899,8,97.098336
-208.192357,11,97.293482
-205.212276,9,97.456066
-206.532859,17,97.762437
-204.448586,8,97.90255
26.822996,8,98.053356
-203.841136,10,98.225603
-203.166402,8,98.371382
-176.596743,14,98.613379
-207.231271,8,98.798555
27.164912,4,98.87921
-208.179068,11,99.063663
-208.690644,11,99.251693
-206.353614,8,99.394929
-204.425689,8,99.535734
-204.94791,14,99.777318
-203.110927,8,99.918296
-174.443546,8,100.05963
-204.844624,9,100.219492
-208.207832,18,100.532427
-203.802292,8,100.676838
-205.544524,10,100.848493
-204.516517,8,101.037879
-204.684131,10,101.21223
-207.01514,14,101.455425
25.516926,12,101.670814
-206.784223,8,101.811433
25.185712,7,101.949067
-204.653663,8,102.088073
-207.219449,8,102.227908
-205.898223,9,102.380194
-202.767227,8,102.52103
-204.396232,14,102.755496
-203.435572,8,102.903014
-173.489186,10,103.079557
26.757048,6,103.196147
-209.132001,16,103.462123
-211.808466,22,103.847493
