#{"t_start": 1740625521.0664496, "env_id": "None"}
r,l,t
9.518827,32,109.505263
6.389153,115,109.723848
5.935714,117,109.978161
3.465087,439,110.819228
8.243827,77,110.964813
-51.601969,25,111.013884
9.272868,30,111.09521
9.59951,17,111.127016
8.01845,131,111.376661
7.330085,207,111.771968
8.267183,113,111.988496
-2.034338,562,113.188336
6.3175,198,113.556123
7.326549,150,113.842558
8.383992,82,113.996862
8.205329,65,114.121671
9.227906,36,114.189277
7.384715,82,114.345241
8.602854,52,114.444856
9.173517,49,114.536484
7.285725,69,114.665803
7.338558,102,114.860317
9.396103,25,114.908089
8.95464,73,115.048054
9.567295,42,115.127881
7.422192,115,115.347873
5.812611,194,115.712775
9.669167,22,115.75435
3.019391,318,116.356334
3.400427,381,117.167714
8.111441,93,117.343013
6.757122,171,117.663195
7.407162,155,117.956954
8.178301,106,118.158633
6.469017,175,118.488014
8.754098,40,118.565733
9.662586,13,118.590358
-50.042716,1,118.592816
7.836346,112,118.81742
8.720662,54,118.921287
5.645396,120,119.147789
4.020003,358,119.824503
8.380764,64,119.941024
7.89094,114,120.162487
9.451089,36,120.232191
3.54153,304,120.808188
8.589296,32,120.966024
7.85678,62,121.084245
8.157256,94,121.264399
9.528348,34,121.330016
9.249513,39,121.405551
6.765986,131,121.694608
8.187453,60,121.808265
9.933728,10,121.828081
8.347988,50,121.922143
8.160561,71,122.057941
5.69042,117,122.287103
-50.290273,3,122.293767
8.935096,45,122.393037
8.469008,94,122.547057
6.255352,235,123.001207
5.436426,251,123.478913
7.356632,151,123.76478
9.835169,15,123.792836
8.496363,61,123.90936
7.361286,103,124.109418
8.31073,99,124.297368
9.396423,33,124.358754
5.72282,155,124.660915
7.478617,166,125.097615
9.068351,62,125.216234
9.35608,20,125.255476
8.941686,30,125.314909
4.231983,299,125.895063
-51.735467,56,126.004516
-50.818812,19,126.054406
5.697225,210,126.472602
7.937871,109,126.677768
8.789942,50,126.773303
-50.109625,7,126.786571
6.727166,114,127.016876
-52.061213,40,127.100909
-50.860021,19,127.170068
6.837191,120,127.410718
-53.189516,70,127.547532
-50.473979,18,127.59492
4.47949,321,128.223978
-51.809949,58,128.33236
6.802195,153,128.636629
8.896568,51,128.733346
5.097107,174,129.182045
8.902036,51,129.279978
7.846443,98,129.466395
4.642862,251,129.94581
-51.196493,25,129.993678
5.539792,240,130.466773
3.485078,423,131.27735
7.016605,152,131.570299
7.008439,105,131.77154
8.900029,64,131.931717
-50.142525,4,131.939209
4.310282,315,132.556134
6.387862,158,132.859234
5.061154,226,133.417652
8.83214,52,133.51748
8.103457,84,133.678108
7.255429,92,133.857541
7.967695,43,133.941117
9.00762,33,134.004304
6.3977,160,134.312468
5.723613,205,134.709079
7.718815,72,134.848837
8.888592,74,134.992385
9.07176,46,135.081564
7.986188,81,135.239256
9.019306,38,135.315237
8.160708,71,135.453474
7.731446,64,135.579623
8.160842,72,135.720279
9.795482,12,135.744359
8.325588,115,135.964422
6.653364,208,136.366071
3.092338,369,137.078982
9.151586,33,137.143827
9.302267,39,137.254819
9.459934,20,137.391252
-23.934655,1000,139.332747
8.493049,67,139.462718
-50.221009,9,139.481886
7.833527,108,139.703751
-51.784541,100,139.897078
8.492269,63,140.029939
-51.186061,22,140.071798
-50.644748,19,140.121177
7.675838,113,140.351187
9.314549,41,140.43124
7.094969,142,140.709509
4.775451,238,141.171306
-50.559698,19,141.209085
-50.432561,16,141.252824
9.891609,8,141.280811
-50.167916,14,141.307806
8.918208,46,141.408607
9.568924,41,141.582359
-50.554482,22,141.626214
-50.859873,16,141.716373
4.334907,364,142.432851
-50.40758,24,142.47936
7.55538,83,142.654097
8.432368,75,142.799686
8.999208,44,142.884453
7.525922,76,143.030176
9.854354,11,143.053189
-52.635478,130,143.303028
8.963087,45,143.403878
4.86515,168,143.72972
3.383314,347,144.395308
7.238027,165,144.707603
9.242085,22,144.74965
5.772128,195,145.126209
8.647116,84,145.286531
9.3669,56,145.395757
8.875255,36,145.468172
8.108698,61,145.592108
7.946329,87,145.862413
8.982316,67,145.992848
7.486117,72,146.136535
9.09547,41,146.217273
8.419096,84,146.380388
7.614334,77,146.573312
7.502603,135,146.833907
8.249772,81,146.991003
8.85374,25,147.040925
-50.27301,6,147.053994
8.722737,50,147.162867
6.289975,179,147.510915
9.816595,12,147.535094
9.527066,27,147.587531
8.857479,50,147.685337
8.444788,64,147.808772
4.095914,223,148.237827
