#{"t_start": 1740994138.015424, "env_id": "None"}
r,l,t
-27.359512,700,466.315118
-48.245978,700,467.131229
-52.995397,700,467.954596
-21.877021,700,468.845303
-51.63476,700,469.658072
-76.983403,350,470.078404
-29.584141,700,470.995578
-27.940921,700,471.822995
-36.054481,700,472.652871
-49.159209,700,473.543486
-39.188593,700,474.36563
-42.76197,700,475.177884
-42.949829,700,476.073403
-32.146023,700,476.89343
-30.995318,700,477.704983
-63.336769,700,478.592742
-65.69062,700,479.410247
-53.18551,700,480.215553
-35.406295,700,481.090439
-53.863824,700,481.907128
-37.731559,700,482.715532
-43.633107,700,483.593568
-42.590602,700,484.403229
-44.401784,700,485.217154
-50.205849,700,486.11047
-70.436217,700,486.937651
-44.002023,700,487.754256
-49.708521,700,488.648249
-39.986005,700,489.469253
-40.571009,700,490.371643
-46.489858,700,491.187258
-37.694234,700,492.019268
-48.454278,700,492.919218
-47.530423,700,493.741632
-48.118378,700,494.561134
-48.031787,700,495.458116
-67.831495,700,496.284719
-52.526759,700,497.104829
-46.982954,700,498.00193
-62.145838,700,498.813548
-72.809569,700,499.673462
-49.612213,700,500.575094
-59.692487,700,501.400998
-44.471343,700,502.230266
-67.671412,700,503.129372
-52.049806,700,503.961829
-43.981185,700,504.779998
-57.144561,700,505.683058
-63.753,700,506.498625
-47.433447,700,507.312538
-59.932578,700,508.202816
-73.764328,700,509.011289
-59.141486,700,509.832181
-41.024425,700,510.709643
-32.983459,700,511.521617
-39.275357,700,512.327439
-57.652439,700,513.210853
-50.479476,700,514.028142
-37.182006,700,514.847832
-37.68674,700,515.733234
-30.598495,700,516.575998
-42.32982,700,517.399954
-43.540534,700,518.306995
-42.113314,700,519.137841
-32.424539,700,519.980693
-47.440026,700,520.871386
-33.004794,700,521.709304
-39.493681,700,522.542888
-30.402743,700,523.448554
-29.572931,700,524.280892
-33.281572,700,525.167328
-26.388216,700,526.002212
-31.120826,700,526.827504
-55.207485,700,527.741583
-37.690615,700,528.556615
-21.912373,700,529.376169
-38.163185,700,530.286991
-33.750749,700,531.107999
-38.218925,700,531.933407
-28.439304,700,532.834096
-27.933504,700,533.661418
-25.501212,700,534.485586
-39.989442,700,535.386215
-30.319274,700,536.234694
-29.808673,700,537.052417
-32.350687,700,537.960495
-1.594286,279,538.282982
-43.812605,700,539.130044
-29.46363,700,539.972594
-30.567384,700,540.887643
-27.18701,700,541.721977
-22.483372,700,542.536257
-17.058733,700,543.431003
-37.561134,700,544.280055
-32.290786,700,545.187126
-18.470148,700,546.042205
-18.515273,700,546.870743
-30.635899,700,547.76906
-18.206912,700,548.612916
-19.669173,700,549.430218
-21.164375,700,550.360454
-25.977247,700,551.180392
-22.795017,700,552.01864
-72.735165,542,552.758109
-50.803891,700,553.613534
-21.36071,571,554.291717
-34.258938,700,555.101301
-60.900647,310,555.548368
-34.722041,700,556.399501
-41.434179,700,557.221664
-15.944821,700,558.12358
-7.09279,456,558.653927
-47.839113,700,559.466701
-29.984643,700,560.37965
-44.95471,700,561.216976
-44.606314,700,562.069259
-36.219381,700,562.978122
-28.021466,700,563.802953
-60.857567,317,564.188864
-30.920055,700,565.021959
-41.818807,700,565.915265
-56.538116,700,566.733174
-60.446891,700,567.57515
-24.06861,700,568.491361
-33.093882,700,569.335777
-24.407414,700,570.171359
-23.758855,700,571.093499
-27.095539,700,571.941767
-18.885057,700,572.782315
-39.590572,700,573.695211
-30.748309,700,574.535233
-50.1939,700,575.447458
4.253205,38,575.495755
-27.658553,700,576.336687
-37.39795,700,577.160107
-25.348935,700,578.080271
-31.00465,700,578.968031
-36.528654,700,579.815029
-46.060519,700,580.744284
-18.80043,700,581.594068
-37.321261,700,582.429995
-44.210696,700,583.339276
-23.555079,700,584.16861
-25.709942,700,584.999557
-37.317929,700,585.962924
-27.178941,700,586.793747
4.557471,26,586.834841
-32.738002,700,587.69525
-38.795793,700,588.611984
-2.993777,262,588.934017
-29.383964,700,589.773802
-38.700261,700,590.647579
-27.380065,700,591.570884
-27.47936,700,592.437234
-38.22244,700,593.360846
-33.586733,700,594.221674
-29.948563,700,595.063315
-52.340026,55,595.131268
-44.979395,700,596.065298
-39.137546,700,596.89309
-38.703013,700,597.751194
-37.92987,700,598.673361
-53.696933,115,598.81682
-33.756763,700,599.702004
-49.611627,700,600.547736
-33.838556,700,601.46535
-97.97128,631,602.223691
-48.101768,700,603.08819
-32.222956,700,604.023059
-50.729137,700,604.874469
-37.577625,700,605.717655
-66.113902,194,605.953522
-47.189147,700,606.88352
-39.574369,700,607.717539
-61.378779,700,608.57869
-45.577735,700,609.515296
-22.788973,700,610.334544
-61.726911,359,610.756668
-48.240767,700,611.677617
-28.006712,700,612.516471
-50.236595,700,613.356011
-58.217231,700,614.255953
-43.358708,700,615.087048
-35.407295,700,615.912029
-43.715671,700,616.80908
-46.795079,700,617.635777
-41.173423,700,618.462691
-37.387613,700,619.371836
-35.568129,700,620.201817
-43.775273,700,621.027647
-34.750873,700,621.941613
-48.09526,700,622.766994
-66.002066,700,623.596873
-39.045687,700,624.498586
-80.537921,700,625.319664
-47.613561,700,626.149923
-77.182912,308,626.592061
-45.643957,700,627.440506
-40.984488,700,628.270313
-49.831073,700,629.177104
-40.658648,700,630.005267
-45.838797,700,630.825078
-58.860666,700,631.723775
-41.773725,700,632.552336
-57.098132,107,632.688693
-41.368603,700,633.539848
-35.570011,700,634.449661
-47.794019,700,635.295813
-31.58506,700,636.139225
-27.664909,700,637.047261
-52.677397,700,637.868202
-56.944951,700,638.691517
-25.54488,700,639.582447
-82.877841,500,640.171656
-32.709608,700,641.009503
-35.265774,700,641.926811
-45.247651,700,642.754987
-36.591017,700,643.590413
-35.95272,700,644.495482
-35.154729,700,645.324013
0.828787,149,645.506191
-33.524024,700,646.402625
-6.566665,312,646.769876
-47.023985,700,647.603764
-34.510709,700,648.437137
-31.432691,700,649.335339
-28.307715,700,650.175867
-24.61586,700,651.001052
-37.192948,700,651.907595
-19.36236,700,652.741731
-32.40195,700,653.574151
-26.061456,700,654.471207
-23.194809,700,655.306673
-25.12053,700,656.133964
-62.034304,305,656.577018
-24.799903,700,657.417507
-26.188094,700,658.244539
-32.561774,700,659.139695
-40.772104,700,659.966561
-39.616166,700,660.807329
-37.565987,700,661.718145
-36.616327,700,662.560196
-31.008004,700,663.402227
-52.178784,700,664.314864
-35.69401,700,665.147033
-61.418358,282,665.487327
-40.137642,700,666.350447
-31.49102,700,667.288059
-32.558614,700,668.129845
-32.405657,700,669.046594
-40.955308,700,669.885123
-39.753152,700,670.721368
-80.00621,397,671.192024
-40.984827,700,672.116652
-36.851926,700,672.960096
-46.605129,700,673.790243
-42.587788,700,674.710902
-66.655005,700,675.533773
-33.960816,700,676.367647
-57.625122,700,677.292877
-36.94865,700,678.119014
-41.568378,700,678.953526
-37.743319,700,679.859096
-41.524519,700,680.682106
-34.015215,700,681.503559
-35.875978,700,682.404639
-49.793832,700,683.230333
-33.904998,700,684.129375
-40.936634,700,684.957942
-30.030843,700,685.785729
-37.050592,700,686.696285
-38.179807,700,687.525992
-39.993701,700,688.406415
-33.01891,700,689.333899
-28.144831,700,690.185306
-36.788435,700,691.018884
-112.894573,698,691.957743
-47.60318,700,692.821418
-26.727609,700,693.676998
-29.280063,700,694.609826
-37.196302,700,695.469621
-32.890523,700,696.331688
-45.420069,700,697.265768
-42.668371,700,698.125819
-29.604897,700,698.97638
-23.312562,700,699.900266
-28.430935,700,700.753404
-21.683084,700,701.586661
-21.468491,700,702.513867
-57.399754,700,703.367249
-51.304204,700,704.21369
-47.932866,700,705.275525
-59.783376,177,705.489254
-36.987281,700,706.335092
-46.875745,700,707.225604
-59.836524,700,708.178735
-49.387481,700,709.02145
-82.623468,443,709.540134
-30.205657,700,710.621441
-47.925289,700,711.64097
-38.850879,700,712.659291
-58.769861,109,712.813456
-27.290947,700,713.87694
-33.458835,700,714.876765
-58.237331,700,715.875503
-50.313189,700,716.99942
-53.676766,700,718.013356
-69.29335,700,719.017872
-86.831221,602,719.768439
-46.810648,700,720.686805
-31.362739,700,721.625942
-53.744531,700,722.518594
-44.500197,700,723.328731
-46.188359,700,724.272154
-34.257307,700,725.124496
-50.465902,700,725.974996
-38.048455,700,726.859249
-41.074363,700,727.70306
-41.277666,700,728.520825
