#{"t_start": 1737469967.5592072, "env_id": "None"}
r,l,t
-194.446904,500,10179.389587
-335.888729,500,10222.89158
-369.147061,89,10231.816165
-189.184738,500,10279.654129
-474.346937,201,10296.028803
-313.606629,26,10298.704794
-267.571506,500,10345.464066
-281.67482,500,10391.720309
-337.109284,500,10435.522804
-309.704828,20,10437.514052
-309.180319,20,10439.547499
-316.595251,28,10442.336206
-492.456239,248,10461.048162
-370.061235,98,10469.738591
-320.286005,30,10472.785239
-399.257177,119,10484.292611
-416.209246,131,10497.319874
-540.677215,240,10519.419305
-489.350925,209,10539.309599
-327.028142,500,10585.22177
-406.578554,500,10628.196812
-277.191018,500,10672.636739
-461.834501,371,10705.508786
-402.167495,198,10724.661237
-383.211743,500,10770.171375
-282.44407,500,10813.842972
-227.26031,500,10859.836492
-232.647324,500,10906.144776
-389.114687,500,10954.356596
-413.234735,500,11003.692272
-414.143733,500,11053.303689
-445.555263,500,11102.962312
-440.936204,500,11151.798702
-432.51836,500,11200.628316
-402.058567,500,11250.53858
-390.805224,500,11300.654065
-304.481527,500,11351.170788
-386.149153,500,11402.078447
-375.056291,500,11452.716049
-281.751065,500,11501.79177
-208.246319,500,11550.457572
-522.095117,413,11590.859966
-273.856703,500,11638.964422
-289.564996,500,11687.868316
-88.376081,500,11737.319107
-152.911813,500,11785.121036
-290.134299,500,11833.254126
-116.433951,500,11879.937627
-125.168339,500,11924.375667
-177.678835,500,11968.561059
-170.001897,500,12013.306227
-186.640382,500,12059.257113
-180.072635,500,12105.738246
-168.324533,500,12149.737134
-249.697176,500,12194.287554
-395.524714,500,12231.886164
-198.189154,500,12276.527271
-227.225255,500,12324.430153
-244.97327,500,12370.270284
-385.259059,500,12412.060236
-436.361963,500,12457.880985
-341.12761,60,12463.976644
-473.592,500,12512.79598
-506.65603,500,12563.532488
-518.35591,500,12614.55733
-498.36951,500,12665.606762
-389.019979,500,12709.576358
-404.305893,500,12760.02805
-269.835838,500,12808.902675
-393.862052,500,12855.109951
-392.936898,500,12898.61584
-419.432729,154,12912.955706
-331.306381,42,12917.284822
-446.939094,500,12964.694345
-286.64236,500,13011.342869
-112.51457,500,13056.243595
-328.201226,500,13099.078068
-112.158517,500,13144.496968
-356.943879,89,13153.581778
-361.895872,102,13163.989257
-409.24254,172,13180.921223
-426.173978,500,13230.206587
-465.002593,500,13275.109698
-499.279339,500,13319.069936
-548.082404,500,13360.792052
-460.067307,500,13403.597996
-469.242945,500,13448.507414
-545.548869,500,13493.036022
-498.625693,500,13538.155127
-492.016682,500,13584.918561
-452.589912,500,13632.664038
-471.170003,500,13680.514005
-428.825647,500,13729.564661
-431.497218,500,13779.017374
-429.614497,500,13829.218098
-508.74848,500,13878.08091
-495.057896,500,13926.737076
-492.929291,500,13975.244663
-480.559349,500,14024.158488
-455.896602,500,14074.609701
-394.638127,500,14125.82605
-430.277811,500,14177.426303
-386.876077,500,14229.153583
-322.573072,500,14280.897103
-280.942812,500,14332.306782
-298.901284,500,14383.654835
-289.945381,500,14435.101103
-209.638068,500,14485.464462
-231.046674,500,14535.46408
-186.279912,500,14585.67416
-178.22211,500,14636.24054
-221.97461,500,14686.538131
-186.39998,500,14737.700589
-228.313135,500,14784.801065
-525.740847,455,14826.305846
-320.651916,500,14877.573682
-330.738893,500,14928.538334
-419.087121,203,14948.438082
-256.851784,500,14995.007598
-225.425013,500,15041.683471
-174.622573,500,15088.37869
-210.694588,500,15135.136829
-243.309873,500,15182.714245
-255.587451,500,15229.746774
-285.489459,500,15276.976228
475.627405,395,15316.021989
-549.022965,460,15362.561301
-279.545975,500,15410.37526
-472.929101,457,15455.81194
-282.563911,500,15502.562645
-278.919053,500,15546.878764
-274.52618,500,15595.595042
-466.566752,423,15639.218942
-349.730375,500,15681.023096
-359.51885,500,15723.524035
-389.551441,500,15765.560794
-375.885502,500,15807.965113
-385.886966,500,15850.28895
-417.26957,500,15894.829465
-453.740046,500,15939.591645
-423.661965,500,15985.705472
-408.471112,500,16031.452536
-467.193437,500,16077.397041
-454.633062,500,16124.237297
-392.070291,500,16172.822046
-372.820968,500,16222.315078
-401.609413,500,16273.818972
-389.40589,500,16325.859778
-354.437279,500,16378.718025
-357.240036,500,16431.494026
-347.748255,500,16486.091594
-347.027681,500,16538.717801
-391.434643,500,16584.92758
-312.703526,500,16637.399763
-324.641541,500,16689.378905
